id,last_name,first_name,description,status,status_expired_set,current_status_interview,datenquelle,arbeitsort,wohnort,wunscharbeitsort,available,regionale_verfuegbarkeit,position_now,next_career_step,qualification,department,short_note,long_note,e_mail,tel,linkedin,minicrm_id,how_where_contacted,last_contact,gehaltswunsch,skills,cv_pdf,export_timestamp,export_date
544,Krüger,Johanna,Dr.,interested,,,,,,"bayern, münchen",Bayern,,Oberarzt,"Oberarzt, Ltd. OA, Standortleiter",Facharzt,Radiologie,München und Umgebung,"23.09.2024 - TP:
kommt selbst aus Bonn, wohnen in Süd München.
Will wechseln weil Uniklinik Ellenbogenmentalität
Frau ist auch AA Gyn.
SP MSK kann aber auch Onkologische. TU ist onko Lastig
will vllt auch Doppel FA mit Strahlen
wichtig Kollegen und Atmosphäre
gesagt dass das Gehalt 160-220k ist bei 48h Woche
haben 4 Kinder, will langfristig",johanna.krüger@web.de,+49 1879232248,,16qe8x949818u3o2qfok0plapnibzo,Email,,199000,,,2026-02-04 23:43:39,2026-02-04
1203,Fischer,Maria,,contacted,,,,,,,,,,,Facharzt,Orthopädie & UCH,,,maria.fischer@yahoo.de,+49 1560606995,,1m4ylojkvf1ghukuoq2d16y9jyjrax,,,90000,,,2026-02-04 23:43:39,2026-02-04
1204,Bauer,Isabella,Dr.,contacted,,,,,,,,,,,Facharzt,Orthopädie & UCH,,Chefarzt,isabella.bauer@gmail.com,+49 1772515918,,1qbhfhh9xx1l5yfp0jsd10um6k365s,,,99500,,,2026-02-04 23:43:39,2026-02-04
744,Weber,Paula,PD Dr.,interested,,,,,,nordrhein-westfalen,NRW,,Ltd. OA,"Chefarzt, Gesellschafter",Facharzt,Radiologie,will CA oder Praxis mit Beteiligung,"Wird bald Professor an der Uni Essen. Will entweder CA an mittelgroßer Klinik oder Praxis mit Teilhaberschaft. 
Hat Q2 Herz und Q2 Prostata. 
keine Neuro-Interventionen
Frau ist verbeamtete Lehrerin.
alles in NRW OK. 
ab 01.01.2026
Kann Diagnostik alles.",paula.weber@web.de,+49 1790596099,,0oz95zb4eh0mssx1iy7f0bfzadftki,Tel.,,89000,,,2026-02-04 23:43:39,2026-02-04
1214,Müller,Mila,,contacted,,,,,,,,,,,Facharzt,Orthopädie & UCH,,"23.06.2023 - EB:
Maximal 40 min von Heidelberg entfernt, sucht Chefarztposition

skills",mila.müller@yahoo.de,+49 1791496951,,07576ovwvu23h52wwb9k1etkzyxnk2,,,90000,,,2026-02-04 23:43:39,2026-02-04
414,Richter,Julia,Dr.,contacted,,,,,,"baden-württemberg, stelle",,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,will ruhige Stelle in BW,,julia.richter@outlook.com,+49 1366333271,,1kam5ym0s320e557hd071uuwvortbz,,,103500,,,2026-02-04 23:43:39,2026-02-04
1215,Wagner,Sophie,Dr.,in Interview,,vorgestellt bei Engelbrecht,,,,,,,Ltd. OA,Chefarzt,Facharzt,Orthopädie & UCH,Ltd. OA Orthopädie / UCH,"Tel. Bei Prien CA vorstellen. 
Herr Dr. Rekvava ist offen für eine neue berufliche Herausforderung, weil der aktuelle CA in Bogenhausen im Februar in Rente geht und für ihn somit der Zeitpunkt gekommen ist, eine CA-Position in Bogenhausen oder eben an einem anderen Haus anzutreten. Meine Ausführungen zu der Herausforderung bei Ihnen fand er sehr interessant und ansprechend. 

Er bringt fundierte Erfahrung in der Endoprothetik mit, führt u.a. die Zusatzbezeichnung spezielle orthopädische Chirurgie und ist in der Region gut vernetzt. Des Weiteren hat er als einer von 3 Oberärzten bereits ein Endoprothetikzentrum in Thuine mit aufgebaut (850 Prothesen schon im zweiten Jahr und dann weiter steigend) und bringt die entsprechende organisatorische Erfahrung mit. Auch in Thuine gab es von Beginn an 2 Belegärzte, sodass man auch dort mit Fingerspitzengefühl und Kollegialität erfolgreich an das Projekt herangegangen ist. 
Des Weiteren hat Herr Dr. Rekvava selbst unterstrichen, dass er sich eine Zusammenarbeit mit Herrn Dr. Primbs in der UCH gut vorstellen kann. Er wird seinen Fokus natürlich auf der Endoprothetik und Revisionsendoprothetik haben. Bei Krankheit oder Engpässen ist eine kollegiale Zusammenarbeit für ihn selbstverständlich. 

Herr Dr. Rekvava hat eine Kündigungsfrist von 6 Wochen zum Quartalsende und möchte sich auch im Vergleich zu seinem aktuellen Gehalt von 250.000€ p.a. verbessern. Auch kann er sich gut vorstellen, dass er aufgrund seiner Kontakte in der Region kurz- bis mittelfristig einen Ober- oder Facharzt mitbringen kann. 

Die Familie von Herrn Dr. Rekvava ist bisher noch in München verwurzelt. Er würde am Anfang aus München pendeln bzw. eine Möglichkeit suchen, sich vor Ort eine Unterkunft anzumieten. Langfristig wäre ein Umzug jedoch kein Problem. Ihm ist wichtig, dass seine nächste berufliche Station ein langfristiges Projekt ist. 


17.10.2022 - evgeny:


Will ldt. OA in Süddeutschland oder CH
_______________________________________________________________
Geburtsdatum: 1982

Verfügbarkeit: dreimonatige Kündigungsfrist

Skills:
• Spezielle Unfallchirurgie im Gebiet Chirurgie
• Hauptoperateur Endoprothetik
• Fußchirurg (BDC)
• Röntgendiagnostik des Skeletts
• ATLS (Advanced Trauma Life Support for Doctors) provider

Notizen zum Interview
Im persönlichen Gespräch lernten wir Dr. PPJ als ausgeglichene und äußerst motivierten Kandidaten kennen.
Seit September 2019 ist er als Oberarzt und Hauptoperateur für Endoprothetik im Team der Orthopädie, Endoprothetik und Unfallchirurgie in einem großen - Krankenhauses tätig. In seiner Funktion als Oberarzt für Orthopädie und Unfallchirurgie hat er zudem die Qualifikationen für spezielle Unfallchirurgie, Hauptoperateur im «EndoProthetikZentrum», Fußchirurgie, sowie Skelettradiologie. Somit ist er in der Knochenchirurgie breit aufgestellt.
Zudem war auch am Aufbau eines Endoprothetikzentrums mitbeteiligt und versteht die wirtschaftlichen Zusammenhänge.",sophie.wagner@yahoo.de,+49 1125300740,,0l4999saxn0i3c5hv6zw0hb5prrzaf,Tel.,,103000,,,2026-02-04 23:43:39,2026-02-04
624,Bauer,Anna,Dr.,interested,,,,,,düsseldorf,,,,,Facharzt,Radiologie,will Teilzeit nur 1 Tag pro Woche im Raum Düsseldorf,"06.01.2023 - TP:
Ich werde tatsächlich in Teilzeit in einem anderem Fachgebiet anfangen.  Das heisst, als Radiologin könnte/würde ich flexibel als Honorarärztin oder fest für einen Tag die Woche arbeiten. Wenn bei einem Ihrer Kunden für ein solches Modell Bedarf besteht, dann kontaktieren Sie mich gerne.

24.11.2022 - TP: Dies ist dem Umstand geschuldet, dass ich mich aktuell im Beschäftigungsverbot mit nachfolgendem Mutterschutz befinde und nur unregelmäßig bei Xing reinschaue. Nach der Elternzeit in ca. 1,5 Jahren bin ich selbstverständlich für neue Stellen offen und freue mich, wenn wir in Kontakt bleiben.

Leitung Martinus angeboten 

die Stelle klingt an sich sehr interessant, jedoch werde ich zunächst  nur in Teilzeit arbeiten, und bezweifle zudem, dass ich nach der Elternzeit direkt in einer führender Position anfangen kann.",anna.bauer@yahoo.de,+49 1072979043,,26zj59owuk0c66krdfm11uqztzp5th,,,98500,,,2026-02-04 23:43:39,2026-02-04
626,Schwarz,Emma,Dr.,contacted,,,,,,dresden,,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,bei Conradia Dresden anonym vorgestellt - ab 200k,"24.07.2023 - TP:
Q2 MRT und CT Herz
seit 2001 FA
seit 2006 Neuroradiologie
seit 2008 Ltd. OA
2 Abteilungen mit aufgebaut ( MRT und Neuroradiologie) 
kommt aus Praxis Dr. Amler
Fokus Schnittbilddiagnostik und konv. Neuroradiologie


Der Bewerber ist seit   20 Jahren Facharzt, seit   15 Jahren mit der Zusatzbezeichnung Neuroradiologie und ist seit   10 Jahren als leitender OA tätig. Gleichzeitig hat er in dieser Zeit 2-mal erfolgreich eine radiologische Abteilung mit Spezialisierung mit aufgebaut und besitzt darüber hinaus auch das Q2 CT und MRT Herz Zertifikat. Seine aktuellen Schwerpunkte sind die Schnittbilddiagnostik und die diagnostische Neuroradiologe. 

Beide Standorte der Conradia sind ihm aus seinem näheren Umfeld gut bekannt und er bringt gleichzeitig auch eine Verbundenheit mit der Region Dresden, sowie ein regionales Netzwerk mit. 
Zu beachten wäre jedoch, dass seine aktuelle Vergütung bereits dem genannten Budget von 180-185k p.a. entspricht und ein Wechsel für ihn deshalb nur unter verbesserten finanziellen Bedingungen infrage kommt.",emma.schwarz@web.de,+49 1476678385,,2g3c5ylqxj2cpq2eu2lf08wh3u0oj5,,,106500,,,2026-02-04 23:43:39,2026-02-04
640,Klein,Lena,Dr.,interested,,,,,,stuttgart,,,,,Facharzt,Radiologie,SP Mammografie in Raum Stuttgart,"22.05.2023 - TP:
Brunstzentum Frankfurt abgelehnt weil kein Umzug möglich. 

03.02.2021: Tel. arbeitet in einer Praxis in Stuttgart. Ist jetzt Stellvertreter vom Chef wenn der im Urlaub ist. Ist Programmverantwortlicher Arzt Mammografie. SP sind MRT und Mammografie. Will sich weiterentwickeln. Ist offen für alle Orte wenn Teilhaberschaft oder Leitungsposition. 180k all in kommunizeirt. Will CV senden.
08.02.2021: Nachfrageemail gesendet. 
09.02.2021: Will sich am Vormittag melden.
10.02.2021: Hat abgesagt, weil Gegenangebot von AG bekommen.",lena.klein@gmail.com,+49 1382586095,,1xlv796n432eg32grail0k1sqjh5wy,,,85500,,,2026-02-04 23:43:39,2026-02-04
641,Schulz,Julia,,interested,,,,,,"köln, nordrhein-westfalen",NRW,,,,Facharzt,Radiologie,Köln und Umgebung,"20.03.25: TP - ist in Leverkusen unschön abgesprungen. 

05.12.2024 - TP:
Leverkusen Leiter Schnittbildangeboten mit 150k p.a. am Anfang.",julia.schulz@gmail.com,+49 1110869689,,1m1j7mlrgz1dq1koxv4r18odbeif63,,,105500,,,2026-02-04 23:43:39,2026-02-04
844,Fischer,Mara,Dr.,contacted,,,,,,hamburg,Hamburg,,Facharzt,Facharzt,Facharzt,"Radiologie, Mammographie",,hat einen neuen Job 11/2025,mara.fischer@outlook.com,+49 1755682854,,2o0h6eed2y1yd039qsf428t51d3y4g,,,102000,"Q1, Q2",,2026-02-04 23:43:39,2026-02-04
662,Zimmermann,Paula,,contacted,,,,,,pegnitz,,,Freelancer,,Facharzt,Radiologie,Freelancer - placed nach Pegnitz,hat das englische Zertifikat für Teleradiologie gemacht.,paula.zimmermann@yahoo.de,+49 1452470268,,0vvuoywomj12vlgk5u0o272wlirzks,Tel.,,83000,,,2026-02-04 23:43:39,2026-02-04
670,Weber,Lena,Dr.,contacted,,,,,,stelle,,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,aktuell 02/2023 neue Stelle,"21.02.2023 - TP:
Hallo Herr Putilin, aktuell bin ich in einer neuen Stelle und recht zufrieden. Daher muss ich aktuell passen. Vielen Dank trotzdem für das Angebot. 
Freundliche Grüße
Jonas Stief

nicht dieses Jahr 2021 - vllt später",lena.weber@gmail.com,+49 1694080315,,23x15j6cwg0v35jqrc6h1m3p8kiqt3,,,111000,,,2026-02-04 23:43:39,2026-02-04
678,Klein,Isabella,Dr.,interested,,offen,,,,"köln, nordrhein-westfalen",NRW,,"Facharzt, Oberarzt","Oberarzt, Ltd. OA, Standortleiter",Facharzt,Radiologie,Köln und Umgebung,"war bei Med360, kann aber gerne wieder. Nur nicht mit Dr. Gülz als Chef. 
Will Köln , wohnt in Porz, und pendeln ist OK. Will 4 Tage woche TZ, keine Dienste, nur Diagnostik, 
will 170k bei 40h 
3M zum Monatsende KF
kann MSK und Neuro, Kein Mamma, kein Prostata, kein Herz.",isabella.klein@outlook.com,+49 1091690091,,1vvznv1j5527vrvao2p92bdi1dktu2,Tel.,,110500,,,2026-02-04 23:43:39,2026-02-04
679,Wagner,Mara,,contacted,,,,,,gladbeck,,,,,Facharzt,Radiologie,seit 01/2023 bei Radiologie Gladbeck & Kirchhellen,Standortleitung am EVK Herne Eickel blikk Gruppe,mara.wagner@web.de,+49 1780918843,,1nb1gternd286wjvaye81at819h45t,,,110500,,,2026-02-04 23:43:39,2026-02-04
682,Bauer,Isabella,Dr.,contacted,,,,,,geldern,,,Chefarzt,"Chefarzt, Standortleiter",Facharzt,Radiologie,12/2022 CA in Geldern,"09.12.2022 - TP:
Tel. sehr angenehmes Telefonat. Wir sind so verblieben, dass wir gerne in Kontakt bleiben. Wird CA in Geldern

30.11.2022 - TP:
wird CA an Klinik

18.11.2022 - TP: Ist an Leitung im Martinus Düsseldorf interessiert. Bitte in 2 Wochen nochmal ansprechen.",isabella.bauer@gmail.com,+49 1040778468,,2br7vdz8pq14r5vpzdsn09ow7vvzr6,,,203500,,,2026-02-04 23:43:39,2026-02-04
685,Zimmermann,Lisa,Dr.,interested,,,,,,hamburg,Hamburg,,Facharzt,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,will in HH,"Tel. 12.03.2025: Lübeck kommt leider nicht infrage, weil aktuell 2 Kinder und Ehefrau arbeitet auch Vollzeit. Deswegen pendeln zu weit. Gerne in Kontakt bleiben und ansprechen wenn ich etwas in HH habe. 

bis August in Elternzeit. Tel. am 26.02.2025

Lebensmittelpunkt mit Familie in HH, hat aktuell nur 15 Min mit Fahrrad zur arbeit. 
Kennt auch Dr. Dyzmann.
Painpoint ist Gehalt. Kommuniziert dass er ca. 220k verdienen würde. Das wäre für ihn ein Argument. 
Dagegen spricht das Pendeln und dass er eigentlich alles an Interventioneller Neuroradiologie aktuell macht und in Lübeck weniger machen würde. 
Muss es sich nochmal mit der Familie überlegen. 

alt: ist noch ein junger FA seit 03/2020  - will noch nicht wechseln",lisa.zimmermann@web.de,+49 1103621124,,25jm95c5is26rwf155cc1mfm81ue1n,Tel.,,104000,,,2026-02-04 23:43:39,2026-02-04
1221,Bauer,Alina,Dr.,contacted,,,,,,,,,,,Facharzt,Orthopädie & UCH,,,alina.bauer@gmail.com,+49 1306399946,,2ng3y0ler211ktnhl8j20rsvi1bzl6,,,80000,,,2026-02-04 23:43:39,2026-02-04
473,Bauer,Klara,Dr.,interested,,,,,,düsseldorf,,,,,Facharzt,Radiologie,Düsseldorf und Umgebung,"verdient jetzt 130 für 45h bzw jetzt 120 für 40h

04.04.2025: Tel. Gerne ab jetzt Augen offenhalten. Wichtig ist, dass nur Düsseldorf und Umgebung. Hat Q1 Thorax, Basis Zertifikat Interventionen, Prostata Q2 kommt Ende des Jahres, hat HerzMRT Q1 - Q2 wäre erst nächstes oder übernächstes Jahr möglich. Mindestprogramm will er noch Q2 Prostata fertigmachen. Bekommen PET/CT und will vllt Fachkunde Nuk für Radiologen machen. Dauer ca 2 Jahre. 
Für neue Stelle wäre wichtig, Work-Life Bakance mit Home Office, Herz + Prostata.   

15.03.2023 - TP:
wichtig

weiterbildung - zusatzbezeichnung Nuklearmedizin für radiologen

neuroradiologie auch spanned

etwas neues lernen und bisherige

keine nachtschichten oder von zuhause dann

teaching für andere

klinik oder das gleiche an einem MVZ

großraum düsseldorf bleiben

wohnt in heerdt

hat eine unbefristete stelle als keinen druck

jetzt augen offne halten

gerne ab sommer damit 1 jahr bcg

langfristig neuen arbeitgeber

onkologische bildgebung deswegen auch PET/CT

neuroradiologie spoannend

traumabildgebung

mamma nicht ale einer der schwerpunte

und auch kinderradiologie nicht SP

sono geringe rolle gespelt in der UNI

teamgröße ist egal

gerne teaching für junge assistenten

130k ohne dienste wäre ok

prostata einiges gemacht mit lars schirmbänder

kardio CT hat gemacht aber geringer erfahrung weil kurz vor ende aber da gerne mit einarbeitung im

email und whatsapp termin ausmachen

freitag bester telefontag

maximilan.klingebiel@gmail.com

gerne möchte ich Ihnen im Folgenden, wie versprochen, Herrn Dr. Klingebiel, als jungen und ambitionierten Facharzt für Radiologie, für Ihren Standort am Klinikum Leverkusen vorstellen. Bitte finden Sie seinen Lebenslauf dazu vorab im Anhang. Wie immer an dieser Stelle bitte ich Sie im Folgenden um Diskretion, weil er aktuell noch in einem unbefristeten Arbeitsverhältnis steht.  

Herr Dr. Klingebiel wünscht sich im kommenden Sommer (Zeitpunkt nach Vereinbarung) eine neue berufliche Herausforderung in Vollzeit, wobei er als junger Arzt großes Interesse an einer beruflichen und persönlichen Weiterentwicklung hat. 

Er ist nach seinem Facharzt in die Unternehmensberatung gegangen, um seinen persönlichen und beruflichen Horizont zu erweitern, neue Erfahrungen zu machen und die wirtschaftlichen Kompetenzen, vor dem Hintergrund seines nebenberuflichen Studiums, zu schärfen und anzuwenden. Nach nunmehr einem Jahr und vielen interessanten Projekten im Bereich HealthCare und Gesundheitsmanagement, möchte Herr Dr. Klingebiel zurück in ein klinisches Umfeld, wobei er sich eine Tätigkeit an einem MVZ ohne Dienste, dafür aber weiterhin mit viel Abwechslung, sehr gut vorstellen kann. Hinsichtlich der Vergütung würde Dr. Klingebiel sich über ein Angebot von 120.000€-130.000€ p.a. sehr freuen.  

Als junger Facharzt bring er sichere Fachkenntnisse in der Schnittbilddiagnostik und dem Röntgen mit, wobei er zusätzlich auch Fachkenntnisse bei der Prostatauntersuchung vorweisen kann (Q1 Zertifikat mpMRT Prostatographie). Hier verwies Herr Dr. Klingebiel auf seine Zeit bei Herrn Prof. Schimmöller in der Uroradiologie am UKD. 
Des Weiteren besitzt er auch bereits das Q1 Zertifikat kardiovaskuläre Radiologie, wobei ihm hier noch die praktische Erfahrung fehlt.  
Sonographie, Kinderradiologie und Mammadiagnostik waren in seiner Zeit am UKD nur im Rahmen seiner Facharztweiterbildung präsent. 

Herr Dr. Klingebiel hat in unseren Telefonaten unterstrichen, dass ihm bei der Wahl einer beruflichen Herausforderung die fachliche Weiterentwicklung sehr wichtig ist. Vor diesem Hintergrund hatte er mir nach unserem letzten Telefonat bestätigt, dass Kardio- und Prostata-Bildgebung für ihn sehr spannend klingt und er sich auf das Kennenlernen und den Austausch mit Ihnen freut.",klara.bauer@gmail.com,+49 1247953615,,19017aq91z1tko3f7lj21pqudbc6jd,Tel.,,96500,,,2026-02-04 23:43:39,2026-02-04
477,Meyer,Mila,Dr.,interested,,,,,,bonn,,,,,Facharzt,Radiologie,Raum Bonn,"03.03.2023 - TP:
vielen Dank für das verlockende und sehr interessante Angebot. 

Ich bin leider regional sehr angebunden, d. h. im Raum Bonn. Ein Wechsel nach Düsseldorf käme für mich weniger in Frage.",mila.meyer@outlook.com,+49 1623292709,,2qdmbgjvv50bbttdzbdq1b240dy0db,Email,,97000,,,2026-02-04 23:43:39,2026-02-04
512,Krüger,Mara,Dr.,interested,,,,,,CH,Schweiz,,,,Facharzt,Radiologie,hat unterschrieben,placed bei Rodiag,mara.krüger@gmail.com,+49 1108068362,,2qblbdbk2d18idyiwxft0q0ody4e8i,Email,,131000,,,2026-02-04 23:43:39,2026-02-04
729,Hoffmann,Isabella,Dr.,contacted,,,,,,ulm,,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,bis 01/2023 an Bundeswehr - ab 02/2023 offen Umgebung Ulm,"26.01.2023 - TP:
leider früher raus aus BW nicht möglich

Wunschgehalt: 185k p.a. ohne Dienste

Verfügbarkeit zeitlich: ab 01.02.2023
Verfügbarkeit räumlich: Ulmer Region, 50-60km um Ulm, Schwiegereltern Schwarzwald und Göppertal

2 Jahre orthoopödie und chirrugie und

2 Jahr Harusarzt

3 Jahre jetzt FA, Alstfa und Obararzt

viele Orga aufgaben.

ab dieses Jahr QM bis 2024 machen

MSK Q1 im Herbst

Wo schon selbst beworben:



gerne klinik ist super, nur praxis ist zu langweilig

stuttgart kommt der mann und sie ist zur grundschule gegangen

maximalversorger

taumanetztwerk und hubschrauber

aktuell in Elternzeit und macht vertretung für radiologische Praxis 30 Stunden und viele MCK und 3,0 Tesla da

ab 2023 dann Vollzeit

geht auch 46 Stunden versteht das auch dass dass man mehr machen kann

gerne auch Home Office",isabella.hoffmann@outlook.com,+49 1403284127,,0qbpuqz2hz00awt4pr4y0g82q4xr00,,,102500,,,2026-02-04 23:43:39,2026-02-04
741,Schmidt,Julia,Dr.,interested,,,,,,nordrhein-westfalen,NRW,,,,Facharzt,Radiologie,nur Mammografie,"01.12.2022 - TP: 16.08.2021: Tel. Ziehen mit Mann Ende des Jahres nach Bochum. Will nur Mammografie!!! Nur Teilzeit! Aktuell 4 Tage Woche mit 34h und 10k pro Monat. Will sich verbessern. 3 Tage Woche ca. 26h.
Hat 6 Monate Kündigungsfrist 
Ist nicht auf der Suche aber offen für Angebote. Nicht blikk!!! 
Ist jetzt 1,5 Wochen bis 28.08. in Urlaub. Vereinbart dass ich in der Zwischenzeit mich umhöre und dann bei Ihr 30.08. melde. Sie will dann CV senden sodass ich alles anonym machen kann.


16.08.2021: Tel. Ziehen mit Mann Ende des Jahres nach Bochum. Will nur Mammografie!!! Nur Teilzeit! Aktuell 4 Tage Woche mit 34h und 10k pro Monat. Will sich verbessern. 3 Tage Woche ca. 26h.
Hat 6 Monate Kündigungsfrist 
Ist nicht auf der Suche aber offen für Angebote. Nicht blikk!!! 
Ist jetzt 1,5 Wochen bis 28.08. in Urlaub. Vereinbart dass ich in der Zwischenzeit mich umhöre und dann bei Ihr 30.08. melde. Sie will dann CV senden sodass ich alles anonym machen kann.
15.09.2021: Tel. wissen doch nicht genau ob es mit dem Umzug klappt. Vereinbart, dass wir abwarten und ich mich dann erkundigen werde.

06.10.2021: SMS gesendet. 
07.10.2021: SMS bekommen. Vielleicht nach Umzug. Sie will sich melden. 
21.04.2022: SMS geschrieben
22.04.2022: SMS bekommen",julia.schmidt@outlook.com,+49 1759951155,,11a53ayahr1hjl4isbop23lophpflo,,,102000,,,2026-02-04 23:43:39,2026-02-04
750,Neumann,Emma,,interested,,,,,,"bochum, nordrhein-westfalen",NRW,,Facharzt,"Standortleiter, Gesellschafter",Facharzt,Radiologie,Bochum +25Min / will Leitung,"Macht Diagnostische Radiologie. Hat aktuell keine Leitung und das wäre der nächste Schritt für Ihr. Gerne um Bochum 25Min Fahrzeit. Essen, Dortmund, Wuppertal.",emma.neumann@web.de,+49 1663684138,,0i9zx9gpj60rxe3lflsv2n7u3qqdg7,Tel.,,165500,,,2026-02-04 23:43:39,2026-02-04
751,Müller,Mara,Dr.,interested,,,,,,"bochum, nordrhein-westfalen",NRW,,Facharzt,"Facharzt, Oberarzt, Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,nur Bochum und Umgebung,"will mehr Geld verdienen. Ist bei Evidia. Nur Bochum und Umgebung. Kann auch Prostata und Herz, hat aber keine Zertifikate. Will mehr als 200k haben, aber auch so gerne ansprechen. Leitung auch ok, muss aber nicht sein.",mara.müller@outlook.com,+49 1081189974,,0msjlphg6j0d5y3cki9m2fku8uz70l,Tel.,,150000,,,2026-02-04 23:43:39,2026-02-04
752,Meyer,Johanna,Dr.,interested,,will sich melden,,,,"bonn, köln, nordrhein-westfalen",NRW,,Facharzt,"Facharzt, Standortleiter, Gesellschafter",Facharzt,Radiologie,Bonn und Süd-Köln,"Engelskirchen zu weit und Strahleninstitut kennt er schon, aber nein. 

Rückmeldung von Segali, kann auch 4 Tage Woche in Engelskirchen sein, aber dann nur Mo oder Di frei, nicht Freitag. 
Auch Strahleninstitut zusätzlich anbieten in der Domstraße!!!

Tel. Ist FA Radiologie und seit 1,5 Jahren in der Praxis in Bonn. Hat auch mittelfristig Option auf Beteiligung, weiß aber nicht, ob er das möchte. War vorher auch bei Med360 in Köln und Leverkusen. Kennt Segali und kennt auch Strahleninstitut. Hat zu beiden Kontakt. Macht gerade Q2 MSK und hat Zusatzweiterbildung in Sportmedizin. Würde gerne auch Prostata und Herz lernen, aber leider keine Möglichkeit dazu jetzt in der Praxis.  
Frau erwartet gerade das erst Kind, deswegen nur Raum Bonn und Süd-Köln interessant. Will sich den Wechsel im nächsten Jahr nochmal intensiver überlegen oder wenn ich vorher ein entsprechend interessantes Angebot habe. Ich melde mich in einem Jahr wieder, so sind wir verblieben.",johanna.meyer@web.de,+49 1624023008,,1h5mrlj3uv26ut3ud37x1cyznk9o2i,LinkedIn,,92000,,,2026-02-04 23:43:39,2026-02-04
