First Name,Last Name,Headline,Job Title,Company,Location,Industry,Email,Linkedin,Profile Picture,Languages,Date of Birth,Followers,Enriched Private Email,Enriched Business Email,Enriched Phone,Notes,Tags,Last contact date,Date Connected,Mutual Connection
Emil,Ludwig,PD | Oberarzt | Gynäkologie | EBIR,"Oberarzt, Klinik für Gynäkologie",Klinikum Tauche Kossenblatt,"Germany, Tauche Kossenblatt, Brandenburg, Germany",Medical Practices,emil.ludwig@mail.de,https://www.linkedin.com/in/emil-ludwig-305898/,https://media.licdn.com/dms/image/v2/C5603AQFo8lkfqwp7vi5fhr97idouiy98xe39prz11hi3o2zvzn/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-07-07 12:31,No
Hannah,Weber,Chefarzt | Orthopädie & UCH | EBIR,"Chefarzt, Klinik für Orthopädie & UCH",Klinikum Dübrichen,"Germany, Dübrichen, Brandenburg, Germany",Medical Practices,hannah.weber@mail.de,https://www.linkedin.com/in/hannah-weber-743458/,https://media.licdn.com/dms/image/v2/C5603AQFj871bslumwvnhlkqixmhgnsvmo4naegt8l5yj3lcuwz/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-03-16 10:57,No
Oskar,Müller,Dr. med. | Assistenzarzt | Innere Medizin | EBIR,"Assistenzarzt, Klinik für Innere Medizin",Klinikum Wilzenberg-Hußweiler,"Germany, Wilzenberg-Hußweiler, Rheinland-Pfalz, Germany",Medical Practices,oskar.müller@mail.de,https://www.linkedin.com/in/oskar-müller-788967/,https://media.licdn.com/dms/image/v2/C5603AQFycdn5l7apecuuhphds8k3imgvealzhwffexny2562yy/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-07-23 13:53,No
Anton,Koch,PD | Assistenzarzt | Orthopädie & UCH | EBIR,"Assistenzarzt, Klinik für Orthopädie & UCH",Klinikum Neuhaus,"Germany, Neuhaus, Niedersachsen, Germany",Medical Practices,anton.koch@mail.de,https://www.linkedin.com/in/anton-koch-883233/,https://media.licdn.com/dms/image/v2/C5603AQFe0pp8rcazs0ix8u3a0bmnqlm7lznrwvo5j89hcf3kx4/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-07-20 18:35,No
Elias,Schmitz,Prof. Dr. | Standortleiter | Kinderradiologie | EBIR,"Standortleiter, Klinik für Kinderradiologie",Klinikum Hundeshagen,"Germany, Hundeshagen, Thüringen, Germany",Medical Practices,elias.schmitz@mail.de,https://www.linkedin.com/in/elias-schmitz-585332/,https://media.licdn.com/dms/image/v2/C5603AQFwfomi4xnwjhwcnlrajely59hh9kkzwizvft4xg1jsni/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-08-22 08:14,No
Emily,Herrmann,Dr. | Standortleiter | Anästhesie | EBIR,"Standortleiter, Klinik für Anästhesie",Klinikum Friedeburg Bentstreek,"Germany, Friedeburg Bentstreek, Niedersachsen, Germany",Medical Practices,emily.herrmann@mail.de,https://www.linkedin.com/in/emily-herrmann-594178/,https://media.licdn.com/dms/image/v2/C5603AQFicgibmf78k3ij5atqxjbae4b48thstdi8uo110ry0qo/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-12-13 11:59,No
Jonathan,Simon,Dr. med. | Chefarzt | Anästhesie | EBIR,"Chefarzt, Klinik für Anästhesie",Klinikum Ragow-Merz Ragow,"Germany, Ragow-Merz Ragow, Brandenburg, Germany",Medical Practices,jonathan.simon@mail.de,https://www.linkedin.com/in/jonathan-simon-868282/,https://media.licdn.com/dms/image/v2/C5603AQFm5015y7uz971biz92ba09runzva0mqelq0hdkoyvs0a/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-06-05 17:27,No
Lisa,Weber,Prof. Dr. | Facharzt | Mammographie | EBIR,"Facharzt, Klinik für Mammographie",Klinikum Rheda-Wiedenbrück,"Germany, Rheda-Wiedenbrück, Nordrhein-Westfalen, Germany",Medical Practices,lisa.weber@mail.de,https://www.linkedin.com/in/lisa-weber-892804/,https://media.licdn.com/dms/image/v2/C5603AQFk402rwqrr7l12bxirzyzvgw367mfk32gn7semzffsky/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-03-24 08:04,No
Sophia,Schumacher,PD | Ltd. OA | Kinderradiologie | EBIR,"Ltd. OA, Klinik für Kinderradiologie",Klinikum Löbnitz,"Germany, Löbnitz, Sachsen-Anhalt, Germany",Medical Practices,sophia.schumacher@mail.de,https://www.linkedin.com/in/sophia-schumacher-212374/,https://media.licdn.com/dms/image/v2/C5603AQFqrrkwvt3p6t3g7gxn819chqg9g0cu0zk42heswsqk90/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-01-05 10:53,No
Mila,Lange,Dr. | Gesellschafter | Mammographie | EBIR,"Gesellschafter, Klinik für Mammographie",Klinikum Alt Tellin,"Germany, Alt Tellin, Mecklenburg-Vorpommern, Germany",Medical Practices,mila.lange@mail.de,https://www.linkedin.com/in/mila-lange-550301/,https://media.licdn.com/dms/image/v2/C5603AQFzw7il4l15c5sweyzdtwobzno12upbx5um7notuqygmv/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-02-08 17:58,No
Sofia,Möller,Dr. | Oberarzt | Pädiatrie | EBIR,"Oberarzt, Klinik für Pädiatrie",Klinikum Jessen (Elster) Kleinkorga,"Germany, Jessen (Elster) Kleinkorga, Sachsen-Anhalt, Germany",Medical Practices,sofia.möller@mail.de,https://www.linkedin.com/in/sofia-möller-903741/,https://media.licdn.com/dms/image/v2/C5603AQFntcl13el08qwz5tnvunffw62v9d9rk6k2ophskr5gz1/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-08-16 12:32,No
Luise,Günther,Prof. Dr. | Assistenzarzt | Chirurgie | EBIR,"Assistenzarzt, Klinik für Chirurgie",Klinikum Wiesmoor Voßbarg,"Germany, Wiesmoor Voßbarg, Niedersachsen, Germany",Medical Practices,luise.günther@mail.de,https://www.linkedin.com/in/luise-günther-168608/,https://media.licdn.com/dms/image/v2/C5603AQFxfjjtvrl8r2mbdhmuh5nyjjq64bxpz4fwgyvshujqxq/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-03-27 15:06,No
Andreas,Huber,Gesellschafter | Chirurgie | EBIR,"Gesellschafter, Klinik für Chirurgie",Klinikum Storkow (Mark) Limsdorf,"Germany, Storkow (Mark) Limsdorf, Brandenburg, Germany",Medical Practices,andreas.huber@mail.de,https://www.linkedin.com/in/andreas-huber-296356/,https://media.licdn.com/dms/image/v2/C5603AQF54ybtmsi2x3y2usfuirtnje1e6gfo3bc07rviba1ti1/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-09-05 18:37,No
Marie,Horn,Dr. med. | sonstige | Diagnostische und Interventionelle Radiologie | EBIR,"sonstige, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Gemünden am Main,"Germany, Gemünden am Main, Bayern, Germany",Medical Practices,marie.horn@mail.de,https://www.linkedin.com/in/marie-horn-869447/,https://media.licdn.com/dms/image/v2/C5603AQFnpj2r3g942hbw1o8rwmngv3xn4nr8db8icvrmhbou27/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-05-09 16:46,No
Julia,Vogel,Gesellschafter | Diagnostische und Interventionelle Radiologie | EBIR,"Gesellschafter, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Zens,"Germany, Zens, Sachsen-Anhalt, Germany",Medical Practices,julia.vogel@mail.de,https://www.linkedin.com/in/julia-vogel-930562/,https://media.licdn.com/dms/image/v2/C5603AQFbuvwce77iy4xgdy0fjsrcmclzb097aun89p691h0dpg/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-02-05 18:53,No
Ella,Kurz,Dr. | sonstige | Nuklearmedizin | EBIR,"sonstige, Klinik für Nuklearmedizin",Klinikum Nanzdietschweiler,"Germany, Nanzdietschweiler, Rheinland-Pfalz, Germany",Medical Practices,ella.kurz@mail.de,https://www.linkedin.com/in/ella-kurz-519631/,https://media.licdn.com/dms/image/v2/C5603AQFq0i3kxpalcocdjtv7civo7metqyla878szcn1os1pbj/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-02-05 13:38,No
Paul,Krämer,Dr. med. | Ltd. OA | Gynäkologie | EBIR,"Ltd. OA, Klinik für Gynäkologie",Klinikum Halberstadt,"Germany, Halberstadt, Sachsen-Anhalt, Germany",Medical Practices,paul.krämer@mail.de,https://www.linkedin.com/in/paul-krämer-315721/,https://media.licdn.com/dms/image/v2/C5603AQFuikj3z2np4poznyc5smdd2asadw7wmkaiwmbklygrzu/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-09-09 10:15,No
Andreas,Schwarz,PD | MTRA | Anästhesie | EBIR,"MTRA, Klinik für Anästhesie",Klinikum Mehring,"Germany, Mehring, Rheinland-Pfalz, Germany",Medical Practices,andreas.schwarz@mail.de,https://www.linkedin.com/in/andreas-schwarz-817345/,https://media.licdn.com/dms/image/v2/C5603AQF5pcy9yocswk1e2kgi4v6mme0clwst8z2hotndwwa93h/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-06-05 16:10,No
Lea,Winkler,Standortleiter | Innere Medizin | EBIR,"Standortleiter, Klinik für Innere Medizin",Klinikum Bischofsheim,"Germany, Bischofsheim, Hessen, Germany",Medical Practices,lea.winkler@mail.de,https://www.linkedin.com/in/lea-winkler-137921/,https://media.licdn.com/dms/image/v2/C5603AQF94vunhts565ycbvnjmxihsvh64yd9u01ljsipsb05hf/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-06-19 11:32,No
Sebastian,Becker,PD | Ltd. OA | Mammographie | EBIR,"Ltd. OA, Klinik für Mammographie",Klinikum Münchweiler am Klingbach,"Germany, Münchweiler am Klingbach, Rheinland-Pfalz, Germany",Medical Practices,sebastian.becker@mail.de,https://www.linkedin.com/in/sebastian-becker-699178/,https://media.licdn.com/dms/image/v2/C5603AQFaljgnmdkllhbmi7m2ky7u5akgczdu0xxc2elosywnsl/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-08-07 11:21,No
Mila,Schmid,Prof. Dr. | sonstige | Diagnostische und Interventionelle Radiologie | EBIR,"sonstige, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Syke,"Germany, Syke, Niedersachsen, Germany",Medical Practices,mila.schmid@mail.de,https://www.linkedin.com/in/mila-schmid-880826/,https://media.licdn.com/dms/image/v2/C5603AQF0037x8l26bm5ekxi3fawhtl3ck46kk4mhsglfi7e4oq/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-09-11 13:44,No
Ben,Braun,Prof. Dr. | Chefarzt | Psychiatrie | EBIR,"Chefarzt, Klinik für Psychiatrie",Klinikum Oberhaid,"Germany, Oberhaid, Rheinland-Pfalz, Germany",Medical Practices,ben.braun@mail.de,https://www.linkedin.com/in/ben-braun-395999/,https://media.licdn.com/dms/image/v2/C5603AQF4ntoaxi93j70mpp7x1ozgeh65793e8ex7t9glmkhzfd/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-11-28 12:51,No
Emilia,Kaiser,Dr. med. | Facharzt | Gynäkologie | EBIR,"Facharzt, Klinik für Gynäkologie",Klinikum Menden,"Germany, Menden, Nordrhein-Westfalen, Germany",Medical Practices,emilia.kaiser@mail.de,https://www.linkedin.com/in/emilia-kaiser-569356/,https://media.licdn.com/dms/image/v2/C5603AQFamimtv50tmdfukrprtkx2bsfz5y8oecne4pxqr5zjak/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-11-09 12:42,No
Moritz,Möller,PD | Ltd. OA | Neuroradiologie | EBIR,"Ltd. OA, Klinik für Neuroradiologie",Klinikum Lütz,"Germany, Lütz, Rheinland-Pfalz, Germany",Medical Practices,moritz.möller@mail.de,https://www.linkedin.com/in/moritz-möller-512659/,https://media.licdn.com/dms/image/v2/C5603AQFwxm9i59uyiay8q8jjgf9y5sgnxgno52gtxxmssiz1lw/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-12-02 12:31,No
Simon,Schmidt,Dr. med. | Standortleiter | Psychiatrie | EBIR,"Standortleiter, Klinik für Psychiatrie",Klinikum Monreal,"Germany, Monreal, Rheinland-Pfalz, Germany",Medical Practices,simon.schmidt@mail.de,https://www.linkedin.com/in/simon-schmidt-268792/,https://media.licdn.com/dms/image/v2/C5603AQF6t56il96ebnh01g8ex2pa6fylwzlwkvarcdhickq1n3/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-11-05 10:01,No
Maximilian,Baumann,Standortleiter | Gynäkologie | EBIR,"Standortleiter, Klinik für Gynäkologie",Klinikum Hamburg Steinwerder,"Germany, Hamburg Steinwerder, Hamburg, Germany",Medical Practices,maximilian.baumann@mail.de,https://www.linkedin.com/in/maximilian-baumann-531778/,https://media.licdn.com/dms/image/v2/C5603AQFr0j4007klz9hltt02r9mr8grdxpuv5uq7zuvlc48csj/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-05-02 15:26,No
Luise,Winkler,PD | Chefarzt | Pädiatrie/ Kindermedizin | EBIR,"Chefarzt, Klinik für Pädiatrie/ Kindermedizin",Klinikum Brachstedt,"Germany, Brachstedt, Sachsen-Anhalt, Germany",Medical Practices,luise.winkler@mail.de,https://www.linkedin.com/in/luise-winkler-311242/,https://media.licdn.com/dms/image/v2/C5603AQF0l1cyxy03urhl7sc99d4bwg7aepdilk6k0gtty7yhbq/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-01-02 16:12,No
Ella,Werner,PD | Standortleiter | Anästhesie | EBIR,"Standortleiter, Klinik für Anästhesie",Klinikum Goosefeld,"Germany, Goosefeld, Schleswig-Holstein, Germany",Medical Practices,ella.werner@mail.de,https://www.linkedin.com/in/ella-werner-922393/,https://media.licdn.com/dms/image/v2/C5603AQFikqsuu9ph7wb8ipjbgagin1cpgt71war5mpd8ytzuqt/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-07-07 12:38,No
Emil,Ritter,Facharzt | Orthopädie & UCH | EBIR,"Facharzt, Klinik für Orthopädie & UCH",Klinikum Kemmern,"Germany, Kemmern, Bayern, Germany",Medical Practices,emil.ritter@mail.de,https://www.linkedin.com/in/emil-ritter-416944/,https://media.licdn.com/dms/image/v2/C5603AQF9zq7wfkcny0y4cxqlkccc4rziqlk65aov4gmk043iy0/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-07-14 10:08,No
Klaus,Richter,PD | Ltd. OA | Pädiatrie | EBIR,"Ltd. OA, Klinik für Pädiatrie",Klinikum Markersdorf,"Germany, Markersdorf, Sachsen, Germany",Medical Practices,klaus.richter@mail.de,https://www.linkedin.com/in/klaus-richter-974014/,https://media.licdn.com/dms/image/v2/C5603AQFk96sfwb4t10qoxuc0n3qgckh1571ck3lah0ftqcnekz/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-12-03 18:38,No
Thomas,Hartmann,PD | Gesellschafter | Pädiatrie/ Kindermedizin | EBIR,"Gesellschafter, Klinik für Pädiatrie/ Kindermedizin",Klinikum Mantel,"Germany, Mantel, Bayern, Germany",Medical Practices,thomas.hartmann@mail.de,https://www.linkedin.com/in/thomas-hartmann-996113/,https://media.licdn.com/dms/image/v2/C5603AQFhngi1ovq8r6fiv3bby4zq9vqtk35i6kow3hjouhkt80/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-05-06 11:12,No
Klaus,Hoffmann,Dr. med. | Facharzt | Mammographie | EBIR,"Facharzt, Klinik für Mammographie",Klinikum Deersheim,"Germany, Deersheim, Sachsen-Anhalt, Germany",Medical Practices,klaus.hoffmann@mail.de,https://www.linkedin.com/in/klaus-hoffmann-715204/,https://media.licdn.com/dms/image/v2/C5603AQFage4hnh85yk5ouizdoplix9xq726o4ebhhv7mlyn40x/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-03-20 17:25,No
Lena,Roth,Dr. med. | Assistenzarzt | Psychiatrie | EBIR,"Assistenzarzt, Klinik für Psychiatrie",Klinikum Haselbach,"Germany, Haselbach, Bayern, Germany",Medical Practices,lena.roth@mail.de,https://www.linkedin.com/in/lena-roth-327646/,https://media.licdn.com/dms/image/v2/C5603AQFbd0b47wxav29h4pyd01i3oxmeg4zokq9rv9ruqdvdmf/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-12-03 18:58,No
Mila,Schröder,Dr. med. | MTRA | Kinderradiologie | EBIR,"MTRA, Klinik für Kinderradiologie",Klinikum Emmerzhausen,"Germany, Emmerzhausen, Rheinland-Pfalz, Germany",Medical Practices,mila.schröder@mail.de,https://www.linkedin.com/in/mila-schröder-720819/,https://media.licdn.com/dms/image/v2/C5603AQF09bbscellmez1plcxl6fkkplhspy4wikdjsm0jdtfa4/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-12-05 15:58,No
Markus,Schmidt,Dr. med. | Ltd. OA | Neuroradiologie | EBIR,"Ltd. OA, Klinik für Neuroradiologie",Klinikum Hülsede Meinsen,"Germany, Hülsede Meinsen, Niedersachsen, Germany",Medical Practices,markus.schmidt@mail.de,https://www.linkedin.com/in/markus-schmidt-494336/,https://media.licdn.com/dms/image/v2/C5603AQF80ckz05b7e3omvg35jnqbawna5rlua17aml8iaptumx/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-04-09 18:31,No
Lea,Sommer,Prof. Dr. | Facharzt | Mammographie | EBIR,"Facharzt, Klinik für Mammographie",Klinikum Mainz-Kostheim,"Germany, Mainz-Kostheim, Hessen, Germany",Medical Practices,lea.sommer@mail.de,https://www.linkedin.com/in/lea-sommer-152688/,https://media.licdn.com/dms/image/v2/C5603AQFp9veu2b38yrdfmj4zly3qntcayk35aad0rmd0u0c2ey/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-07-24 12:12,No
Sabine,Zimmermann,Dr. med. | Ltd. OA | Chirurgie | EBIR,"Ltd. OA, Klinik für Chirurgie",Klinikum Waddeweitz Kukate,"Germany, Waddeweitz Kukate, Niedersachsen, Germany",Medical Practices,sabine.zimmermann@mail.de,https://www.linkedin.com/in/sabine-zimmermann-141394/,https://media.licdn.com/dms/image/v2/C5603AQF2t5aws16j25o8etdklwufs0knac9qnmt3omydum7ylq/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-11-16 10:07,No
Melissa,Schneider,PD | Facharzt | Pädiatrie | EBIR,"Facharzt, Klinik für Pädiatrie",Klinikum Bad Doberan,"Germany, Bad Doberan, Mecklenburg-Vorpommern, Germany",Medical Practices,melissa.schneider@mail.de,https://www.linkedin.com/in/melissa-schneider-828528/,https://media.licdn.com/dms/image/v2/C5603AQFnzrlqfonyobzamm8v2xun31f9ffn1pqbalucm5bajjh/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-01-13 15:44,No
Matteo,Maier,Dr. | Chefarzt | Anästhesie | EBIR,"Chefarzt, Klinik für Anästhesie",Klinikum Schimm,"Germany, Schimm, Mecklenburg-Vorpommern, Germany",Medical Practices,matteo.maier@mail.de,https://www.linkedin.com/in/matteo-maier-251874/,https://media.licdn.com/dms/image/v2/C5603AQFymtcxqcazyekh3lh8sqilch6hwu4htsgl4hz5eyq4jx/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-08-19 09:25,No
Daniel,Schumacher,Dr. | Ltd. OA | Gynäkologie | EBIR,"Ltd. OA, Klinik für Gynäkologie",Klinikum Zell am Main,"Germany, Zell am Main, Bayern, Germany",Medical Practices,daniel.schumacher@mail.de,https://www.linkedin.com/in/daniel-schumacher-118742/,https://media.licdn.com/dms/image/v2/C5603AQFn8e1o2hlil8jmm8omqxfgozm3xf5a9map0eafgkz1uy/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-12-27 11:41,No
Amelie,Neumann,PD | sonstige | Nuklearmedizin | EBIR,"sonstige, Klinik für Nuklearmedizin",Klinikum Vilsbiburg,"Germany, Vilsbiburg, Bayern, Germany",Medical Practices,amelie.neumann@mail.de,https://www.linkedin.com/in/amelie-neumann-546395/,https://media.licdn.com/dms/image/v2/C5603AQFibgtroqvwvedcnku6mmnilojz0wcgsk429lwz17tlb8/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-01-19 18:28,No
Philipp,Wagner,Dr. med. | Standortleiter | Kinderradiologie | EBIR,"Standortleiter, Klinik für Kinderradiologie",Klinikum Eslarn,"Germany, Eslarn, Bayern, Germany",Medical Practices,philipp.wagner@mail.de,https://www.linkedin.com/in/philipp-wagner-681653/,https://media.licdn.com/dms/image/v2/C5603AQFcfg4o546ho6g80en7jxt9xeig424ciespag1qyggj4o/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-07-06 17:20,No
